"No","type","name","price","description","option_keyword","option_name","option_price"
"3826","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Spicy Salmon On Top","5"
"3827","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Spicy Tuna Inside","4"
"3828","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Spicy Tuna On Top","5"
"3829","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Spicy Yellotail Inside","4"
"3830","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Tuna Inside","4"
"3831","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Tuna On Top","5"
"3832","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Wrapped Rainbow Style","6"
"3833","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Yellowtail Inisde","4"
"3834","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Fish","Yellowtail Inisde","5"
"3835","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Spicy Mayo on  Top","0"
"3836","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Sweet Sauce On Top","0"
"3837","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Wasabi Mayo On Top","0"
"3838","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Soy Sauce","0"
"3839","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","No sauce","0"
"3840","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Spicy Mayo on Side","0"
"3841","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Siracha On Side","0"
"3842","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Sweet Sauce on Side","0"
"3843","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Crunch On side","1"
"3844","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Fried Onion On Top","1"
"3845","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Fried Onion On SIde","1"
"3846","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Seperate Trays","0"
"3847","specialty_rolls","Queens Roll","15.95","Tempura Salmon, Fried Shredded kani, Mushrooms, Topped with Spicy Kani ANd Sauce(cooked)","Sushi Sauces","Sesame On Top","0"
"3848","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Carrot","0"
"3849","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Cucumber","0"
"3850","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Fried Onion","0"
"3851","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Avocado Inside","0"
"3852","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Lemon","0"
"3853","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Lettuce","0"
"3854","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Mango","0"
"3855","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Mushrooms","0"
"3856","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Onions","0"
"3857","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Jalapeno","0"
"3858","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Jalapeno On Top","0"
"3859","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Tomato","0"
"3860","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Pepper","0"
"3861","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Red Onions","0"
"3862","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Sweet Potato","0"
"3863","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Scallion","0"
"3864","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Cashews","0"
"3865","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Oshinko","0"
"3866","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Pear","0"
"3867","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Pineapple","0"
"3868","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Avocado On Top","0"
"3869","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Mango On Top","0"
"3870","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","NO Sushi Vegetables","NO Sweet Potato On Top","0"
"3871","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","No Wasabi and No Ginger","0"
"3872","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","No Wasabi","0"
"3873","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","No Ginger","0"
"3874","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Handroll","0"
"3875","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","(Skinny) Less Rice","0"
"3876","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Extra Rice","0"
"3877","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Cut to 10","0"
"3878","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Cut to 6","0"
"3879","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Maki Style","0"
"3880","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Shredded","0"
"3881","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Sandwich Style","0"
"3882","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Extra Wasabi","0"
"3883","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Extra Ginger","0"
"3884","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Extra Spicy","0"
"3885","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Crunch Inside","1"
"3886","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Brown Rice","1"
"3887","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Crunch On Top","1"
"3888","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","No Seaweed","1"
"3889","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Cooked","2"
"3890","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","No Rice","2"
"3891","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Soy Seaweed","2"
"3892","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Steamed","2"
"3893","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Tempura","3"
"3894","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Option","Wrapped In Cucumber","4"
"3895","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Carrot","1"
"3896","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Cucumber","1"
"3897","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Fried Onion","1"
"3898","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Avocado Inside","1"
"3899","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Lemon","1"
"3900","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Lettuce","1"
"3901","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Mango","1"
"3902","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Mushrooms","1"
"3903","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Onions","1"
"3904","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Jalapeno","1"
"3905","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Jalapeno On Top","1"
"3906","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Tomato","1"
"3907","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Pepper","1"
"3908","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Red Onions","1"
"3909","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Sweet Potato","1"
"3910","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Scallion","1"
"3911","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Cashews","2"
"3912","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Oshinko","2"
"3913","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Pear","2"
"3914","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Pineapple","2"
"3915","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Avocado On Top","3"
"3916","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Mango On Top","3"
"3917","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Add Sushi Vegetables","Add Sweet Potato On Top","3"
"3918","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Black Pepper Tuna Inside","4"
"3919","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Black Pepper Tuna on Top","5"
"3920","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Kani Inside","4"
"3921","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Kani On Top","5"
"3922","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Salmon & Avocado On Top","5"
"3923","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Salmon Inside","4"
"3924","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Salmon On Top","5"
"3925","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Smoked Salmon Inside","4"
"3926","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Smoked Salmon On Top","5"
"3927","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Kani Inside","4"
"3928","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Kani On Top","5"
"3929","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Salmon Inside","4"
"3930","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Salmon On Top","5"
"3931","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Tuna Inside","4"
"3932","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Tuna On Top","5"
"3933","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Spicy Yellotail Inside","4"
"3934","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Tuna Inside","4"
"3935","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Tuna On Top","5"
"3936","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Wrapped Rainbow Style","6"
"3937","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Yellowtail Inisde","4"
"3938","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Fish","Yellowtail Inisde","5"
"3939","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Spicy Mayo on  Top","0"
"3940","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Sweet Sauce On Top","0"
"3941","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Wasabi Mayo On Top","0"
"3942","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Soy Sauce","0"
"3943","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","No sauce","0"
"3944","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Spicy Mayo on Side","0"
"3945","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Siracha On Side","0"
"3946","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Sweet Sauce on Side","0"
"3947","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Crunch On side","1"
"3948","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Fried Onion On Top","1"
"3949","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Fried Onion On SIde","1"
"3950","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Seperate Trays","0"
"3951","specialty_rolls","Amsterdam Roll","15.95","Spicy Kan, Fried Onions wrapped in Avocado Crunch","Sushi Sauces","Sesame On Top","0"
"3952","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Carrot","0"
"3953","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Cucumber","0"
"3954","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Fried Onion","0"
"3955","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Avocado Inside","0"
"3956","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Lemon","0"
"3957","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Lettuce","0"
"3958","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Mango","0"
"3959","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Mushrooms","0"
"3960","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Onions","0"
"3961","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Jalapeno","0"
"3962","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Jalapeno On Top","0"
"3963","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Tomato","0"
"3964","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Pepper","0"
"3965","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Red Onions","0"
"3966","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Sweet Potato","0"
"3967","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Scallion","0"
"3968","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Cashews","0"
"3969","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Oshinko","0"
"3970","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Pear","0"
"3971","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Pineapple","0"
"3972","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Avocado On Top","0"
"3973","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Mango On Top","0"
"3974","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","NO Sushi Vegetables","NO Sweet Potato On Top","0"
"3975","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","No Wasabi and No Ginger","0"
"3976","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","No Wasabi","0"
"3977","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","No Ginger","0"
"3978","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Handroll","0"
"3979","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","(Skinny) Less Rice","0"
"3980","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Extra Rice","0"
"3981","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Cut to 10","0"
"3982","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Cut to 6","0"
"3983","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Maki Style","0"
"3984","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Shredded","0"
"3985","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Sandwich Style","0"
"3986","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Extra Wasabi","0"
"3987","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Extra Ginger","0"
"3988","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Extra Spicy","0"
"3989","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Crunch Inside","1"
"3990","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Brown Rice","1"
"3991","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Crunch On Top","1"
"3992","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","No Seaweed","1"
"3993","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Cooked","2"
